url,published,rent,size,district,female_inhabitants,male_inhabitants,diverse_inhabitants,total_inhabitants
wg-zimmer-in-Berlin-Friedrichshain-Kreuzberg.12240321.html,2025-08-13T00:00:00,700,20,Friedrichshain-Kreuzberg,0,1,0,2
wg-zimmer-in-Berlin-Charlottenburg.12176468.html,2025-07-20T00:00:00,590,21,Charlottenburg,2,0,0,2
wg-zimmer-in-Berlin-Neukoelln.12225022.html,2025-08-07T00:00:00,750,40,Neukölln,0,3,4,8
wg-zimmer-in-Berlin-Neukoelln.11827944.html,2025-07-31T00:00:00,650,20,Neukölln,0,2,0,3
wg-zimmer-in-Berlin-Friedrichshain.12195413.html,2025-08-11T00:00:00,750,20,Friedrichshain,0,2,0,3
wg-zimmer-in-Berlin-Lichtenberg.12129645.html,2025-07-03T00:00:00,800,15,Lichtenberg,0,1,0,2
wg-zimmer-in-Berlin-Tegel.12248652.html,2025-08-16T00:00:00,650,9,Tegel,0,0,0,3
wg-zimmer-in-Berlin-Berlin.12223809.html,2025-08-13T00:00:00,695,18,Berlin,1,0,0,3
wg-zimmer-in-Berlin-Kreuzberg.12100198.html,2025-07-30T00:00:00,1000,25,Kreuzberg,0,1,0,2
wg-zimmer-in-Berlin-Schoeneweide.12199116.html,2025-07-29T00:00:00,496,15,Schöneweide,0,1,0,2
wg-zimmer-in-Berlin-Mitte.12242666.html,2025-08-14T00:00:00,550,14,Mitte,1,1,0,3
wg-zimmer-in-Berlin-Friedenau-Steglitz-Schoeneberg-Tempelhof-Prenzlaue.11636385.html,2025-01-06T00:00:00,700,12,Friedenau Steglitz Schönebe...,0,0,0,2
wg-zimmer-in-Berlin-Steglitz-Zehlendorf.11435625.html,2025-08-09T00:00:00,640,24,Steglitz-Zehlendorf,1,1,0,3
wg-zimmer-in-Berlin-Mitte.11307366.html,2025-08-04T00:00:00,610,20,Mitte,0,1,0,2
wg-zimmer-in-Berlin-Neukoelln.11940520.html,2025-07-23T00:00:00,750,20,Neukölln,1,0,0,2
wg-zimmer-in-Berlin-Friedrichshain.10953253.html,2025-08-02T00:00:00,900,24,Friedrichshain,0,1,0,2
wg-zimmer-in-Berlin-Treptow.7565318.html,2025-08-04T00:00:00,650,20,Treptow,1,1,0,3
wg-zimmer-in-Berlin-Berlin.12227807.html,2025-08-16T00:00:00,615,21,Berlin,0,0,0,2
wg-zimmer-in-Berlin-Kreuzberg.12161007.html,2025-07-15T00:00:00,425,13,Kreuzberg,0,0,0,2
wg-zimmer-in-Berlin-Prenzlauer-Berg.12085933.html,2025-06-13T00:00:00,600,17,Prenzlauer Berg,1,0,0,2
wg-zimmer-in-Berlin-Gesundbrunnen.12182072.html,2025-08-06T00:00:00,740,17,Gesundbrunnen,0,2,0,2
wg-zimmer-in-Berlin-Friedrichshain.9196123.html,2025-08-16T00:00:00,999,15,Friedrichshain,1,0,0,3
wg-zimmer-in-Berlin-Mitte.7920607.html,2025-08-12T00:00:00,870,20,Mitte,0,0,0,2
wg-zimmer-in-Berlin-Steglitz.12198213.html,2025-08-16T00:00:00,512,20,Steglitz,1,1,0,3
wg-zimmer-in-Berlin-Schoeneberg.12075270.html,2025-08-07T00:00:00,500,10,Schöneberg,1,0,0,2
wg-zimmer-in-Berlin-Kreuzberg.8654543.html,2025-08-14T00:00:00,1250,56,Kreuzberg,0,0,0,2
wg-zimmer-in-Berlin-Charlottenburg-Wilmersdorf.12237838.html,2025-08-16T00:00:00,610,22,Charlottenburg-Wilmersdorf,1,1,0,3
wg-zimmer-in-Berlin-Wedding.12234437.html,2025-08-16T00:00:00,900,25,Wedding,0,1,0,2
wg-zimmer-in-Berlin-Steglitz.12231201.html,2025-08-09T00:00:00,520,15,Steglitz,2,0,0,3
wg-zimmer-in-Berlin-Kreuzberg.12164736.html,2025-07-16T00:00:00,440,16,Kreuzberg,3,0,0,4
wg-zimmer-in-Berlin-Kreuzberg.12223839.html,2025-08-07T00:00:00,700,20,Kreuzberg,1,0,0,2
wg-zimmer-in-Berlin-Lankwitz.12194317.html,2025-08-16T00:00:00,500,11,Lankwitz,1,1,0,3
wg-zimmer-in-Berlin-Neukoelln.8108798.html,2025-08-10T00:00:00,650,23,Neukölln,1,1,0,3
wg-zimmer-in-Berlin-Weissensee.12245408.html,2025-08-16T00:00:00,473,13,Weißensee,1,0,0,2
wg-zimmer-in-Berlin-Mitte.7624777.html,2025-08-15T00:00:00,700,25,Mitte,2,2,0,5
wg-zimmer-in-Berlin-Prenzlauer-Berg.12185690.html,2025-07-29T00:00:00,510,12,Prenzlauer Berg,0,2,0,3
wg-zimmer-in-Berlin-Neukoelln.4137148.html,2025-07-22T00:00:00,532,18,Neukölln,1,1,0,3
wg-zimmer-in-Berlin-Pankow.12232440.html,2025-08-10T00:00:00,700,25,Pankow,0,0,1,2
wg-zimmer-in-Berlin-Pankow.12190645.html,2025-07-25T00:00:00,500,12,Pankow,1,0,0,2
wg-zimmer-in-Berlin-Friedrichshain-Kreuzberg.12184144.html,2025-08-01T00:00:00,600,26,Friedrichshain-Kreuzberg,0,1,1,3
wg-zimmer-in-Berlin-Berlin.12229176.html,2025-08-16T00:00:00,950,95,Berlin,1,0,0,2
wg-zimmer-in-Berlin-Mitte.12238510.html,2025-08-12T00:00:00,1150,50,Mitte,0,1,0,2
wg-zimmer-in-Berlin-Prenzlauer-Berg.12179249.html,2025-07-24T00:00:00,450,15,Prenzlauer Berg,2,0,0,3
wg-zimmer-in-Berlin-Neukoelln.7437146.html,2025-06-11T00:00:00,1000,28,Neukölln,0,1,0,2
wg-zimmer-in-Berlin-Charlottenburg-Wilmersdorf.12092214.html,2025-08-03T00:00:00,470,16,Charlottenburg-Wilmersdorf,1,0,0,3
wg-zimmer-in-Berlin-Kreuzberg.12175498.html,2025-08-16T00:00:00,680,14,Kreuzberg,0,0,0,3
wg-zimmer-in-Berlin-Reinickendorf.12226118.html,2025-08-16T00:00:00,450,9,Reinickendorf,1,1,0,3
wg-zimmer-in-Berlin-Charlottenburg.11662804.html,2025-07-31T00:00:00,590,25,Charlottenburg,1,5,0,7
wg-zimmer-in-Berlin-Neukoelln.12234613.html,2025-08-11T00:00:00,1900,25,Neukölln,1,0,0,4
wg-zimmer-in-Berlin-Schoeneberg.7193088.html,2025-07-11T00:00:00,670,25,Schöneberg,0,1,0,2
wg-zimmer-in-Berlin-Kreuzberg.12141748.html,2025-07-31T00:00:00,1000,25,Kreuzberg,0,1,0,2
wg-zimmer-in-Berlin-Berlin.12161848.html,2025-07-15T00:00:00,400,22,Berlin,0,1,0,3
wg-zimmer-in-Berlin-Lichterfelde.12124980.html,2025-07-01T00:00:00,700,25,Lichterfelde,1,1,0,3
wg-zimmer-in-Berlin-Wilmersdorf.7017161.html,2025-08-05T00:00:00,650,18,Wilmersdorf,1,0,0,2
wg-zimmer-in-Berlin-Oberschoeneweide.7576376.html,2025-06-23T00:00:00,580,20,Oberschöneweide,0,0,0,2
wg-zimmer-in-Berlin-Tempelhof-Schoeneberg.12052193.html,2025-05-28T00:00:00,700,16,Tempelhof-Schöneberg,2,0,0,3
wg-zimmer-in-Berlin-Pankow.12146538.html,2025-07-30T00:00:00,680,16,Pankow,1,0,0,2
wg-zimmer-in-Berlin-Moabit.12218617.html,2025-08-10T00:00:00,830,15,Moabit,2,0,0,3
wg-zimmer-in-Berlin-Neukoelln.12154943.html,2025-07-14T00:00:00,550,18,Neukölln,0,1,0,2
wg-zimmer-in-Berlin-Steglitz-Zehlendorf.11950955.html,2025-05-29T00:00:00,650,25,Steglitz-Zehlendorf,0,2,0,3
wg-zimmer-in-Berlin-Pankow.12115364.html,2025-08-12T00:00:00,370,10,Pankow,1,1,0,3
wg-zimmer-in-Berlin-Neukoelln.11478051.html,2025-07-11T00:00:00,850,24,Neukölln,2,0,0,3
wg-zimmer-in-Berlin-Neukoelln.10974697.html,2025-08-11T00:00:00,550,15,Neukölln,1,0,0,2
wg-zimmer-in-Berlin-Pankow.11419611.html,2025-08-10T00:00:00,485,10,Pankow,1,0,0,2
wg-zimmer-in-Berlin-Mitte.12123927.html,2025-08-13T00:00:00,358,22,Mitte,3,3,0,7
wg-zimmer-in-Berlin-Charlottenburg-Wilmersdorf.12218645.html,2025-08-05T00:00:00,600,20,Charlottenburg Wilmersdorf,0,0,0,2
wg-zimmer-in-Berlin-Niederschoeneweide.7077756.html,2025-08-14T00:00:00,580,20,Niederschöneweide,0,1,0,2
wg-zimmer-in-Berlin-Sprengelkiez.12227686.html,2025-08-11T00:00:00,600,33,Sprengelkiez,1,1,0,3
wg-zimmer-in-Berlin-Wedding.10074867.html,2025-07-14T00:00:00,660,20,Wedding,1,0,0,2
wg-zimmer-in-Berlin-Prenzlauer-Berg.9896232.html,2025-08-12T00:00:00,490,14,Prenzlauer Berg,1,0,0,2
wg-zimmer-in-Berlin-Moabit.12219473.html,2025-08-06T00:00:00,780,13,Moabit,1,0,0,2
wg-zimmer-in-Berlin-Adlershof.11997231.html,2025-04-28T00:00:00,475,14,Adlershof,2,0,0,3
wg-zimmer-in-Berlin-Gropiusstadt.12176244.html,2025-07-20T00:00:00,653,14,Gropiusstadt,0,4,0,5
wg-zimmer-in-Berlin-Wedding.12245163.html,2025-08-14T00:00:00,550,10,Wedding,0,1,0,2
wg-zimmer-in-Berlin-Friedrichshain.12131206.html,2025-07-04T00:00:00,500,20,Friedrichshain,0,1,0,2
wg-zimmer-in-Berlin-Prenzlauer-Berg.11682218.html,2025-08-12T00:00:00,650,20,Prenzlauer Berg,1,0,0,2
wg-zimmer-in-Berlin-Berlin.12145722.html,2025-07-09T00:00:00,780,16,Berlin,0,0,1,2
wg-zimmer-in-Berlin-Kreuzberg.12210982.html,2025-08-11T00:00:00,380,11,Kreuzberg,1,2,0,4
wg-zimmer-in-Berlin-Friedrichshain-Kreuzberg.12211831.html,2025-08-03T00:00:00,731,20,Friedrichshain-Kreuzberg,1,0,0,2
wg-zimmer-in-Berlin-Prenzlauer-Berg.11603048.html,2025-08-08T00:00:00,450,20,Prenzlauer Berg,0,0,0,2
wg-zimmer-in-Berlin-Prenzlauer-Berg.12021828.html,2025-08-09T00:00:00,540,25,Prenzlauer Berg,1,1,0,3
wg-zimmer-in-Berlin-Spandau.11791055.html,2025-08-15T00:00:00,580,15,Spandau,1,0,0,2
wg-zimmer-in-Berlin-Kreuzberg.11896237.html,2025-08-15T00:00:00,500,12,Kreuzberg,2,1,0,4
wg-zimmer-in-Berlin-Moabit.12197325.html,2025-07-28T00:00:00,600,15,Moabit,0,1,1,3
wg-zimmer-in-Berlin-Neukoelln.12247366.html,2025-08-16T00:00:00,590,14,Neukölln,1,0,0,2
wg-zimmer-in-Berlin-Berlin.12237972.html,2025-08-12T00:00:00,800,25,Berlin,1,1,0,3
wg-zimmer-in-Berlin-Berlin.12191785.html,2025-08-16T00:00:00,660,30,Berlin,0,1,0,2
wg-zimmer-in-Berlin-Friedrichshain.12239452.html,2025-08-13T00:00:00,650,19,Friedrichshain,0,1,0,2
wg-zimmer-in-Berlin-Prenzlauer-Berg.11922371.html,2025-08-03T00:00:00,520,11,Prenzlauer Berg,1,0,0,2
wg-zimmer-in-Berlin-Neukoelln.12231992.html,2025-08-16T00:00:00,560,12,Neukölln,0,0,0,3
wg-zimmer-in-Berlin-Lichtenberg.12227611.html,2025-08-08T00:00:00,700,25,Lichtenberg,0,0,0,2
wg-zimmer-in-Berlin-Charlottenburg.11091209.html,2025-07-24T00:00:00,500,25,Charlottenburg,2,1,0,4
wg-zimmer-in-Berlin-Moabit.12178110.html,2025-07-26T00:00:00,620,30,Moabit,1,1,0,3
wg-zimmer-in-Berlin-Mitte.10325255.html,2025-08-17T00:00:00,1250,30,Mitte,0,0,0,2
wg-zimmer-in-Berlin-Charlottenburg.11459311.html,2025-08-16T00:00:00,725,23,Charlottenburg,0,1,0,2
wg-zimmer-in-Berlin-Neukoelln.11525918.html,2025-08-12T00:00:00,800,25,Neukölln,2,0,0,3
wg-zimmer-in-Berlin-Steglitz.10899676.html,2025-08-13T00:00:00,700,28,Steglitz,1,0,0,2
wg-zimmer-in-Berlin-Lichtenberg.12151472.html,2025-07-11T00:00:00,500,12,Lichtenberg,0,1,0,2
wg-zimmer-in-Berlin-Wedding.12208946.html,2025-08-15T00:00:00,550,24,Wedding,0,1,0,2
wg-zimmer-in-Berlin-Neukoelln.8043778.html,2025-08-16T00:00:00,260,12,Neukölln,1,0,0,2
wg-zimmer-in-Berlin-Friedrichshain.12038390.html,2025-07-26T00:00:00,1000,16,Friedrichshain,1,0,0,2
wg-zimmer-in-Berlin-Schoeneberg.4212755.html,2025-08-16T00:00:00,800,35,Schöneberg,0,1,0,3
wg-zimmer-in-Berlin-Neukoelln.12235292.html,2025-08-11T00:00:00,500,15,Neukölln,2,0,0,3
wg-zimmer-in-Berlin-Tempelhof-Schoeneberg.12205433.html,2025-07-31T00:00:00,700,17,Tempelhof-Schöneberg,0,0,1,2
wg-zimmer-in-Berlin-Frohnau.12028667.html,2025-05-19T00:00:00,300,20,Frohnau,1,1,0,5
wg-zimmer-in-Berlin-Prenzlauer-Berg.12227648.html,2025-08-08T00:00:00,775,12,Prenzlauer Berg,0,1,0,2
wg-zimmer-in-Berlin-Tiergarten.10904742.html,2025-08-05T00:00:00,615,16,Tiergarten,2,3,0,6
wg-zimmer-in-Berlin-Grenze-zu-Friedrichshain.11402218.html,2025-07-06T00:00:00,500,16,Grenze zu Friedrichshain,1,1,0,3
wg-zimmer-in-Berlin-Kreuzberg.12198327.html,2025-07-28T00:00:00,150,20,Kreuzberg,2,0,0,3
wg-zimmer-in-Berlin-Neukoelln.12238332.html,2025-08-12T00:00:00,550,15,Neukölln,1,0,0,2
wg-zimmer-in-Berlin-Neukoelln.12220351.html,2025-08-12T00:00:00,795,20,Neukölln,2,2,0,5
wg-zimmer-in-Berlin-Wedding.12158993.html,2025-07-16T00:00:00,650,12,Wedding,0,3,0,4
wg-zimmer-in-Berlin-Lichtenberg.12095905.html,2025-07-09T00:00:00,650,14,Lichtenberg,0,2,0,3
wg-zimmer-in-Berlin-Karlshorst.12212408.html,2025-08-05T00:00:00,550,16,Karlshorst,1,0,0,1
wg-zimmer-in-Berlin-Tempelhof.9300398.html,2025-07-17T00:00:00,635,18,Tempelhof,0,1,0,2
wg-zimmer-in-Berlin-Friedrichshain-Kreuzberg.12244659.html,2025-08-14T00:00:00,595,23,Friedrichshain-Kreuzberg,0,2,0,3
wg-zimmer-in-Berlin-Alt-Hohenschoenhausen.11386653.html,2025-08-16T00:00:00,550,15,Alt-Hohenschönhausen,0,1,0,2
wg-zimmer-in-Berlin-Neukoelln.12211348.html,2025-08-02T00:00:00,550,16,Neukölln,0,0,0,2
wg-zimmer-in-Berlin-Charlottenburg-Wilmersdorf.9750649.html,2025-08-13T00:00:00,550,20,Charlottenburg-Wilmersdorf,0,1,0,2
wg-zimmer-in-Berlin-Lichtenberg.7272542.html,2025-08-16T00:00:00,540,16,Lichtenberg,1,1,0,3
wg-zimmer-in-Berlin-Friedrichshain.12102528.html,2025-08-16T00:00:00,530,16,Friedrichshain,1,1,0,3
wg-zimmer-in-Berlin-Neukoelln.12167023.html,2025-08-11T00:00:00,700,9,Neukölln,1,1,0,4
wg-zimmer-in-Berlin-Weissensee.12184797.html,2025-07-23T00:00:00,310,9,Weißensee,0,0,0,5
wg-zimmer-in-Berlin-Friedrichshain.10815105.html,2025-08-11T00:00:00,624,20,Friedrichshain,0,2,0,3
wg-zimmer-in-Berlin-Berlin.11437289.html,2025-07-14T00:00:00,600,18,Berlin,2,0,0,3
wg-zimmer-in-Berlin-Steglitz.12248325.html,2025-08-16T00:00:00,515,15,Steglitz,1,1,0,3
wg-zimmer-in-Berlin-Friedrichshain.10748919.html,2025-08-16T00:00:00,999,15,Friedrichshain,2,1,0,4
wg-zimmer-in-Berlin-Friedrichshain.10322210.html,2025-07-13T00:00:00,800,18,Friedrichshain,0,0,0,4
wg-zimmer-in-Berlin-Wedding.12151473.html,2025-07-11T00:00:00,450,20,Wedding,0,3,0,14
wg-zimmer-in-Berlin-Prenzlauer-Berg.12214257.html,2025-08-15T00:00:00,600,17,Prenzlauer Berg,1,0,0,2
wg-zimmer-in-Berlin-Lichtenberg.11497762.html,2025-08-16T00:00:00,300,24,Lichtenberg,0,1,0,2
wg-zimmer-in-Berlin-Neukoelln.12206566.html,2025-08-01T00:00:00,200,25,Neukölln,0,0,0,2
wg-zimmer-in-Berlin-Lichtenberg.12189321.html,2025-07-25T00:00:00,610,18,Lichtenberg,1,1,0,3
wg-zimmer-in-Berlin-Neukoelln.12237635.html,2025-08-12T00:00:00,725,25,Neukölln,0,2,0,3
wg-zimmer-in-Berlin-Berlin.12119984.html,2025-07-14T00:00:00,670,35,Berlin,0,2,0,3
wg-zimmer-in-Berlin-Lichterfelde.12230874.html,2025-08-15T00:00:00,690,30,Lichterfelde,0,1,0,2
wg-zimmer-in-Berlin-Kreuzberg.12139524.html,2025-07-17T00:00:00,500,50,Kreuzberg,0,1,0,3
wg-zimmer-in-Berlin-Lichtenberg.11933144.html,2025-08-14T00:00:00,455,14,Lichtenberg,1,0,0,2
wg-zimmer-in-Berlin-Friedrichshain-Kreuzberg.10745274.html,2025-07-28T00:00:00,590,18,Friedrichshain-Kreuzberg,1,0,0,2
wg-zimmer-in-Berlin-Charlottenburg.11493815.html,2025-08-16T00:00:00,750,24,Charlottenburg,0,1,0,2
wg-zimmer-in-Berlin-Schoeneberg.11943488.html,2025-08-13T00:00:00,950,60,Schöneberg,1,0,0,2
wg-zimmer-in-Berlin-Steglitz-Zehlendorf.12219206.html,2025-08-05T00:00:00,400,12,Steglitz-Zehlendorf,0,0,0,4
wg-zimmer-in-Berlin-Kreuzberg.12232195.html,2025-08-11T00:00:00,600,18,Kreuzberg,0,1,0,2
wg-zimmer-in-Berlin-Lichterfelde.8138508.html,2025-08-01T00:00:00,620,12,Lichterfelde,0,1,0,3
wg-zimmer-in-Berlin-Neukoelln.12010966.html,2025-07-02T00:00:00,500,15,Neukölln,1,1,0,3
wg-zimmer-in-Berlin-Adlershof.12166198.html,2025-07-17T00:00:00,600,13,Adlershof,0,3,0,4
wg-zimmer-in-Berlin-Wedding.12068497.html,2025-06-04T00:00:00,725,19,Wedding,1,0,0,2
wg-zimmer-in-Berlin-Moabit.12249311.html,2025-08-16T00:00:00,500,15,Moabit,0,2,0,3
wg-zimmer-in-Berlin-Schoeneberg.12226749.html,2025-08-08T00:00:00,610,25,Schöneberg,1,0,0,2
wg-zimmer-in-Berlin-Pankow.8625653.html,2025-08-01T00:00:00,385,15,Pankow,1,1,0,3
wg-zimmer-in-Berlin-Berlin.12237333.html,2025-08-16T00:00:00,1090,14,Berlin,0,1,0,2
wg-zimmer-in-Berlin-Friedrichshain.11082273.html,2025-08-14T00:00:00,900,12,Friedrichshain,1,0,0,2
wg-zimmer-in-Berlin-Wedding.11501140.html,2025-08-05T00:00:00,550,20,Wedding,0,1,0,3
wg-zimmer-in-Berlin-Mitte.12217675.html,2025-08-05T00:00:00,530,18,Mitte,3,0,0,4
wg-zimmer-in-Berlin-Wilmersdorf.10795461.html,2025-08-16T00:00:00,810,20,Wilmersdorf,3,4,0,8
wg-zimmer-in-Berlin-Rummelsburg.12175842.html,2025-07-23T00:00:00,650,20,Rummelsburg,0,1,0,2
wg-zimmer-in-Berlin-Niederschoeneweide.12199971.html,2025-08-15T00:00:00,400,9,Niederschöneweide,1,1,0,3
wg-zimmer-in-Berlin-Charlottenburg-Wilmersdorf.10178964.html,2025-08-11T00:00:00,850,25,Charlottenburg-Wilmersdorf,0,1,0,2
wg-zimmer-in-Berlin-Kreuzberg.10654620.html,2025-06-30T00:00:00,700,25,Kreuzberg,1,0,0,2
wg-zimmer-in-Berlin-Friedrichshain.7784699.html,2025-08-13T00:00:00,828,28,Friedrichshain,1,0,0,2
wg-zimmer-in-Berlin-Steglitz.10205954.html,2025-06-23T00:00:00,790,22,Steglitz,1,0,0,2
wg-zimmer-in-Berlin-Charlottenburg.12165528.html,2025-07-30T00:00:00,355,18,Charlottenburg,3,2,0,6
wg-zimmer-in-Berlin-Wedding.10320620.html,2025-08-17T00:00:00,745,20,Wedding,1,1,0,3
wg-zimmer-in-Berlin-Reinickendorf.12213365.html,2025-08-03T00:00:00,800,16,Reinickendorf,0,0,0,2
wg-zimmer-in-Berlin-Neukoelln.12207976.html,2025-08-01T00:00:00,375,25,Neukölln,2,0,0,3
wg-zimmer-in-Berlin-Mitte.12185086.html,2025-08-16T00:00:00,700,18,Mitte,1,1,0,3
wg-zimmer-in-Berlin-Berlin-Kreuzberg.12239336.html,2025-08-12T00:00:00,1112,15,Kreuzberg,1,1,0,2
wg-zimmer-in-Berlin-Neukoelln.10509420.html,2025-08-08T00:00:00,610,30,Neukölln,1,0,0,2
wg-zimmer-in-Berlin-Neukoelln.12101241.html,2025-06-20T00:00:00,500,22,Neukölln,1,1,0,3
wg-zimmer-in-Berlin-Kreuzberg.9958408.html,2025-08-15T00:00:00,570,14,Kreuzberg,1,1,0,3
wg-zimmer-in-Berlin-Wedding.8500144.html,2025-08-15T00:00:00,590,25,Wedding,1,1,0,3
wg-zimmer-in-Berlin-Moabit.12210439.html,2025-08-02T00:00:00,550,18,Moabit,1,0,0,2
wg-zimmer-in-Berlin-Friedrichshain.9861062.html,2025-06-29T00:00:00,650,19,Friedrichshain,1,0,0,2
wg-zimmer-in-Berlin-Lankwitz.9329250.html,2025-03-18T00:00:00,371,17,Lankwitz,5,6,0,12
wg-zimmer-in-Berlin-Friedrichshain.12248596.html,2025-08-16T00:00:00,605,14,Friedrichshain,0,0,0,4
wg-zimmer-in-Berlin-Wedding.8146322.html,2025-08-16T00:00:00,170,38,Wedding,1,0,0,2
wg-zimmer-in-Berlin-Pankow.12227712.html,2025-08-08T00:00:00,750,18,Pankow,1,0,0,2
wg-zimmer-in-Berlin-Spandau.12184995.html,2025-07-30T00:00:00,540,26,Spandau,0,0,0,2
wg-zimmer-in-Berlin-Oberschoeneweide.12089476.html,2025-08-12T00:00:00,600,12,Oberschöneweide,0,1,0,3
wg-zimmer-in-Berlin-Oberschoeneweide.8129855.html,2025-08-12T00:00:00,425,10,Oberschöneweide,2,0,0,3
wg-zimmer-in-Berlin-Berlin.12119542.html,2025-08-11T00:00:00,850,23,Berlin,1,1,0,3
wg-zimmer-in-Berlin-Prenzlauer-Berg.5551946.html,2025-07-29T00:00:00,500,30,Prenzlauer Berg,1,0,0,2
wg-zimmer-in-Berlin-Wedding.11287973.html,2025-06-17T00:00:00,650,26,Wedding,1,0,0,2
wg-zimmer-in-Berlin-Wedding.12239314.html,2025-08-12T00:00:00,632,12,Wedding,3,1,0,5
wg-zimmer-in-Berlin-Kreuzberg.12202654.html,2025-08-03T00:00:00,700,35,Kreuzberg,3,2,0,6
wg-zimmer-in-Berlin-Friedrichshain.12170255.html,2025-08-04T00:00:00,700,20,Friedrichshain,1,0,0,2
wg-zimmer-in-Berlin-Berlin.12211655.html,2025-08-03T00:00:00,1000,23,Berlin,1,0,0,2
wg-zimmer-in-Berlin-Hellersdorf.7389847.html,2025-06-19T00:00:00,370,10,Hellersdorf,2,0,0,3
wg-zimmer-in-Berlin-Friedrichshain.12156776.html,2025-08-16T00:00:00,880,18,Friedrichshain,0,2,0,3
wg-zimmer-in-Berlin-Prenzlauer-Berg.12175166.html,2025-07-20T00:00:00,650,21,Prenzlauer Berg,2,1,0,4
wg-zimmer-in-Berlin-Neukoelln.11764378.html,2025-08-05T00:00:00,600,20,Neukölln,1,0,0,2
wg-zimmer-in-Berlin-Friedrichshain.5220672.html,2025-08-16T00:00:00,660,15,Friedrichshain,1,0,0,2
wg-zimmer-in-Berlin-Mitte.12236595.html,2025-08-12T00:00:00,670,10,Mitte,0,0,0,3
wg-zimmer-in-Berlin-Prenzlauer-Berg.12230041.html,2025-08-16T00:00:00,550,15,Prenzlauer Berg,1,0,0,2
wg-zimmer-in-Berlin-Neukoelln.12247171.html,2025-08-16T00:00:00,900,10,Neukölln,1,0,0,2
wg-zimmer-in-Berlin-Adlershof.12145195.html,2025-08-12T00:00:00,495,25,Adlershof,0,1,0,2
wg-zimmer-in-Berlin-Steglitz.12167869.html,2025-08-16T00:00:00,30,14,Steglitz,1,1,0,3
wg-zimmer-in-Berlin-Moabit.12183779.html,2025-08-12T00:00:00,610,18,Moabit,0,2,0,5
wg-zimmer-in-Berlin-Neukoelln.12189812.html,2025-07-25T00:00:00,550,15,Neukölln,0,0,1,2
wg-zimmer-in-Berlin-Mitte.4352964.html,2025-08-09T00:00:00,420,12,Mitte,2,0,0,3
wg-zimmer-in-Berlin-Schoeneberg.10898789.html,2025-08-10T00:00:00,500,20,Schöneberg,0,2,0,3
wg-zimmer-in-Berlin-Kreuzberg.10597668.html,2025-08-16T00:00:00,999,20,Kreuzberg,1,1,0,3
wg-zimmer-in-Berlin-Prenzlauer-Berg.12222358.html,2025-08-06T00:00:00,350,15,Prenzlauer Berg,1,0,0,2
wg-zimmer-in-Berlin-Schoeneberg.12173492.html,2025-07-20T00:00:00,800,32,Schöneberg,0,1,0,2
wg-zimmer-in-Berlin-Prenzlauer-Berg.12233880.html,2025-08-11T00:00:00,762,22,Prenzlauer Berg,1,0,0,2
wg-zimmer-in-Berlin-Treptow.8581594.html,2025-08-04T00:00:00,500,20,Treptow,1,0,0,2
wg-zimmer-in-Berlin-Mitte.12244944.html,2025-08-14T00:00:00,550,25,Mitte,1,0,0,2
wg-zimmer-in-Berlin-Lankwitz.12229965.html,2025-08-11T00:00:00,700,16,Lankwitz,1,1,0,3
wg-zimmer-in-Berlin-Friedrichshain.12211420.html,2025-08-02T00:00:00,250,18,Friedrichshain,0,3,0,4
wg-zimmer-in-Berlin-Friedrichshain.12071732.html,2025-08-02T00:00:00,800,15,Friedrichshain,1,2,0,4
wg-zimmer-in-Berlin-friedrichsfelde.9444642.html,2025-07-25T00:00:00,550,22,friedrichsfelde,0,2,0,3
wg-zimmer-in-Berlin-Marienfelde.12184549.html,2025-07-27T00:00:00,600,20,Marienfelde,0,0,0,3
wg-zimmer-in-Berlin-Baumschulenweg.6307574.html,2025-08-16T00:00:00,650,16,Baumschulenweg,1,0,0,2
wg-zimmer-in-Berlin-Neukoelln.12244677.html,2025-08-14T00:00:00,600,22,Neukölln,1,0,0,2
wg-zimmer-in-Berlin-Weissensee.11847555.html,2025-07-31T00:00:00,500,13,Weißensee,1,0,0,2
wg-zimmer-in-Berlin-Mitte.10930840.html,2025-07-23T00:00:00,700,10,Mitte,0,1,0,2
wg-zimmer-in-Berlin-Tempelhof-Schoeneberg.12178459.html,2025-07-21T00:00:00,750,30,Tempelhof-Schöneberg,1,0,0,2
wg-zimmer-in-Berlin-Steglitz-Zehlendorf.12131456.html,2025-08-14T00:00:00,617,20,Steglitz-Zehlendorf,2,0,0,3
wg-zimmer-in-Berlin-Mitte.11969579.html,2025-08-11T00:00:00,510,13,Mitte,0,1,0,2
wg-zimmer-in-Berlin-Zehlendorf.10666807.html,2025-08-16T00:00:00,750,22,Zehlendorf,1,1,0,3
wg-zimmer-in-Berlin-Koepenick.12195247.html,2025-07-30T00:00:00,495,12,Köpenick,0,0,0,3
wg-zimmer-in-Berlin-Kreuzberg.1974073.html,2025-07-09T00:00:00,650,14,Kreuzberg,0,4,0,5
wg-zimmer-in-Berlin-Berlin.12191915.html,2025-07-28T00:00:00,600,20,Berlin,1,1,0,3
wg-zimmer-in-Berlin-Neukoelln.10958104.html,2025-08-13T00:00:00,650,20,Neukölln,1,0,0,2
wg-zimmer-in-Berlin-Berlin.12240231.html,2025-08-13T00:00:00,500,20,Berlin,0,1,0,2
wg-zimmer-in-Berlin-Charlottenburg.8174281.html,2025-08-08T00:00:00,550,25,Charlottenburg,2,1,0,4
